DigitalOrderItemId,DeliveryPacketId,AffectedItemQuantity,TransactionAmount,BaseCurrencyCode,ClaimCode,FXTransactionAmount,FXCurrencyCode,MonetaryComponentTypeCode,OfferTypeCode
PB82B74B585KO7O6MEA7FFNJ6SIP2KO6GTREDEL1E0H3DDMRAFKG,M0K1L029DKDNQJA99H8GOV0CMIHRJ9727B4QM0LJL1KI6UMMDLIG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
PB82B74B585KO7O6MEA7FFNJ6SIP2KO6GTREDEL1E0H3DDMRAFKG,M0K1L029DKDNQJA99H8GOV0CMIHRJ9727B4QM0LJL1KI6UMMDLIG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
PB82B74B585KO7O6MEA7FFNJ6SIP2KO6GTREDEL1E0H3DDMRAFKG,M0K1L029DKDNQJA99H8GOV0CMIHRJ9727B4QM0LJL1KI6UMMDLIG,1,-15.58,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
PB82B74B585KO7O6MEA7FFNJ6SIP2KO6GTREDEL1E0H3DDMRAFKG,M0K1L029DKDNQJA99H8GOV0CMIHRJ9727B4QM0LJL1KI6UMMDLIG,1,15.58,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
LAI2P43JON22VPAEL7CQJ63IKSE0BTBBB4N35F369KS3R6GC83VG,V3N667HLVIVLASN2K9BPFB4GTCGCDS5VCRHSAQ934QU0LRI725G0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
LAI2P43JON22VPAEL7CQJ63IKSE0BTBBB4N35F369KS3R6GC83VG,V3N667HLVIVLASN2K9BPFB4GTCGCDS5VCRHSAQ934QU0LRI725G0,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
RP8TS4BGPM0GOF22MGT7RA1808G3O8OCLAFAS9L8SC2T2UR2OH40,FMNK5FQ331OD22NV2EA2RM4DE5G8RJD3POV1BQSB8DEEU52T4TB0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
RP8TS4BGPM0GOF22MGT7RA1808G3O8OCLAFAS9L8SC2T2UR2OH40,FMNK5FQ331OD22NV2EA2RM4DE5G8RJD3POV1BQSB8DEEU52T4TB0,1,-17.04,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
RP8TS4BGPM0GOF22MGT7RA1808G3O8OCLAFAS9L8SC2T2UR2OH40,FMNK5FQ331OD22NV2EA2RM4DE5G8RJD3POV1BQSB8DEEU52T4TB0,1,17.04,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
RP8TS4BGPM0GOF22MGT7RA1808G3O8OCLAFAS9L8SC2T2UR2OH40,FMNK5FQ331OD22NV2EA2RM4DE5G8RJD3POV1BQSB8DEEU52T4TB0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
CPN5C3O2MRB72JGBSI0FFNG3IJB2H7R95FRLO4M0DOBDIB8UQHMG,T1RED6B2GE86O8RDNGA2LRMEAIAE016BHO05VDCP8GKBE4FJ8K4G,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
CPN5C3O2MRB72JGBSI0FFNG3IJB2H7R95FRLO4M0DOBDIB8UQHMG,T1RED6B2GE86O8RDNGA2LRMEAIAE016BHO05VDCP8GKBE4FJ8K4G,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
K2ERFS8V0JFK02BUCI7LKJJ8EJUK1203FJ9CDR7BQJ9G98RS9250,ESFT38K7665RGEN3V3DEQF0N0T60T4T6FN8RDP71DKRMGHJA1N7G,1,-17.49,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
K2ERFS8V0JFK02BUCI7LKJJ8EJUK1203FJ9CDR7BQJ9G98RS9250,ESFT38K7665RGEN3V3DEQF0N0T60T4T6FN8RDP71DKRMGHJA1N7G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
K2ERFS8V0JFK02BUCI7LKJJ8EJUK1203FJ9CDR7BQJ9G98RS9250,ESFT38K7665RGEN3V3DEQF0N0T60T4T6FN8RDP71DKRMGHJA1N7G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
K2ERFS8V0JFK02BUCI7LKJJ8EJUK1203FJ9CDR7BQJ9G98RS9250,ESFT38K7665RGEN3V3DEQF0N0T60T4T6FN8RDP71DKRMGHJA1N7G,1,17.49,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
UPIT3T78QJRMJ37EPFCG6PC2TCGMDBOL2G71MJCV1268EU9C4NN0,8FUB86VR2VU883EFTBR7SMV745UH2J9RODMOM0VPJ1QK3NJDKC0G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
UPIT3T78QJRMJ37EPFCG6PC2TCGMDBOL2G71MJCV1268EU9C4NN0,8FUB86VR2VU883EFTBR7SMV745UH2J9RODMOM0VPJ1QK3NJDKC0G,1,12.24,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
UPIT3T78QJRMJ37EPFCG6PC2TCGMDBOL2G71MJCV1268EU9C4NN0,8FUB86VR2VU883EFTBR7SMV745UH2J9RODMOM0VPJ1QK3NJDKC0G,1,-12.24,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
UPIT3T78QJRMJ37EPFCG6PC2TCGMDBOL2G71MJCV1268EU9C4NN0,8FUB86VR2VU883EFTBR7SMV745UH2J9RODMOM0VPJ1QK3NJDKC0G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
RDRBSR1PHC6JA3H35821M9K4VVE8B97KHJ0TCO7Q1SNJ1Q1RU4B0,S332PDU0NI3RK85P1L7CP07D4QC8QN2IMN50VLMCJN82JJC2CNM0,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
RDRBSR1PHC6JA3H35821M9K4VVE8B97KHJ0TCO7Q1SNJ1Q1RU4B0,S332PDU0NI3RK85P1L7CP07D4QC8QN2IMN50VLMCJN82JJC2CNM0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
L406PLKUPCE3I5CRGT9D4J9HM7R5I6S2PF5O2S4NMJTO7PLVBN70,7L4FMUC5L0I3FG00NUUD14A1LTD6D97VULC82P6GK8BF8GC1B7OG,1,17.49,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
L406PLKUPCE3I5CRGT9D4J9HM7R5I6S2PF5O2S4NMJTO7PLVBN70,7L4FMUC5L0I3FG00NUUD14A1LTD6D97VULC82P6GK8BF8GC1B7OG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
L406PLKUPCE3I5CRGT9D4J9HM7R5I6S2PF5O2S4NMJTO7PLVBN70,7L4FMUC5L0I3FG00NUUD14A1LTD6D97VULC82P6GK8BF8GC1B7OG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
L406PLKUPCE3I5CRGT9D4J9HM7R5I6S2PF5O2S4NMJTO7PLVBN70,7L4FMUC5L0I3FG00NUUD14A1LTD6D97VULC82P6GK8BF8GC1B7OG,1,-17.49,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
1BSLP4L8TNOVHIQKF7QBSQ4A5SOR0BJLA7CJUABD6JFOMAI15DKG,FP66C5RJEJH2ND2OI7FG2BETLE5H416NIDQF8OGPQBN7HO0UTUM0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
1BSLP4L8TNOVHIQKF7QBSQ4A5SOR0BJLA7CJUABD6JFOMAI15DKG,FP66C5RJEJH2ND2OI7FG2BETLE5H416NIDQF8OGPQBN7HO0UTUM0,1,26.05,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
1BSLP4L8TNOVHIQKF7QBSQ4A5SOR0BJLA7CJUABD6JFOMAI15DKG,FP66C5RJEJH2ND2OI7FG2BETLE5H416NIDQF8OGPQBN7HO0UTUM0,1,-26.05,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
1BSLP4L8TNOVHIQKF7QBSQ4A5SOR0BJLA7CJUABD6JFOMAI15DKG,FP66C5RJEJH2ND2OI7FG2BETLE5H416NIDQF8OGPQBN7HO0UTUM0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
V6KD18O8V8AE7PAL0S2P9E2U1M02PEC3F0PG7E4OT0FADLSNB5R0,MASQ2SP8U37ON5VGQ4PM033U2ME99S8ITMDH7GFV4SV9KLI2CA00,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
V6KD18O8V8AE7PAL0S2P9E2U1M02PEC3F0PG7E4OT0FADLSNB5R0,MASQ2SP8U37ON5VGQ4PM033U2ME99S8ITMDH7GFV4SV9KLI2CA00,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
83CGG03CNE3LCFUUDJAO9E6IEHKR7JSCTKIMOOTPTEMKG843FHSG,VJPFAAT3HG9TJ9OVNBH5IRT1B2O1N41VGF0SB809NTG40H289990,1,30.4,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
83CGG03CNE3LCFUUDJAO9E6IEHKR7JSCTKIMOOTPTEMKG843FHSG,VJPFAAT3HG9TJ9OVNBH5IRT1B2O1N41VGF0SB809NTG40H289990,1,-30.4,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
83CGG03CNE3LCFUUDJAO9E6IEHKR7JSCTKIMOOTPTEMKG843FHSG,VJPFAAT3HG9TJ9OVNBH5IRT1B2O1N41VGF0SB809NTG40H289990,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
83CGG03CNE3LCFUUDJAO9E6IEHKR7JSCTKIMOOTPTEMKG843FHSG,VJPFAAT3HG9TJ9OVNBH5IRT1B2O1N41VGF0SB809NTG40H289990,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
3THVH1D0AS4HTUOS0ETSJIMB9FDQ78F1MP194KFR9KA8VU0N7NC0,I16E4S81581ILRHD4NR64GH129CHDKQTICG7HBPF1NFVF2FKORS0,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
3THVH1D0AS4HTUOS0ETSJIMB9FDQ78F1MP194KFR9KA8VU0N7NC0,I16E4S81581ILRHD4NR64GH129CHDKQTICG7HBPF1NFVF2FKORS0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
NHAHI2NGSBRRUO53KVHGS9FK6E5SRPV0OQ7TTFDFMH4F79VKJGGG,0BANJHV8EH2920C928J5477LGJINTCPND4ANE0A797NI82KO27I0,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
NHAHI2NGSBRRUO53KVHGS9FK6E5SRPV0OQ7TTFDFMH4F79VKJGGG,0BANJHV8EH2920C928J5477LGJINTCPND4ANE0A797NI82KO27I0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
4LV5SLPA6EVTVL5G5159IM7K2VBGJ2VRU87IFJTB1H8KKUOG5H1G,OCOFR4EPGQBFSKK7T8MUS3E9BDATMQS7GT475HM3GQLJR8AFTVV0,1,-19.8,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
4LV5SLPA6EVTVL5G5159IM7K2VBGJ2VRU87IFJTB1H8KKUOG5H1G,OCOFR4EPGQBFSKK7T8MUS3E9BDATMQS7GT475HM3GQLJR8AFTVV0,1,19.8,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
4LV5SLPA6EVTVL5G5159IM7K2VBGJ2VRU87IFJTB1H8KKUOG5H1G,OCOFR4EPGQBFSKK7T8MUS3E9BDATMQS7GT475HM3GQLJR8AFTVV0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
4LV5SLPA6EVTVL5G5159IM7K2VBGJ2VRU87IFJTB1H8KKUOG5H1G,OCOFR4EPGQBFSKK7T8MUS3E9BDATMQS7GT475HM3GQLJR8AFTVV0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
9FHM3H49QDQGV9HJGS4IOBB0P104C3QOQE4N6DJDR7PI7BOLG3GG,L4G4A3J5FEOAKG0D4HMFDJ8F9IIDULPM2LN65F5NEQJAC9NE4IDG,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
9FHM3H49QDQGV9HJGS4IOBB0P104C3QOQE4N6DJDR7PI7BOLG3GG,L4G4A3J5FEOAKG0D4HMFDJ8F9IIDULPM2LN65F5NEQJAC9NE4IDG,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
M9BFSCIU5IPE3CA7A5TJ14DI1M7OTDIPG74BUJJP265KVET2QL00,V2GAMANLPE685O9H21I1E7QKRSO0VI1PSO7LU631R73CSF1E9RV0,1,16.49,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
M9BFSCIU5IPE3CA7A5TJ14DI1M7OTDIPG74BUJJP265KVET2QL00,V2GAMANLPE685O9H21I1E7QKRSO0VI1PSO7LU631R73CSF1E9RV0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
M9BFSCIU5IPE3CA7A5TJ14DI1M7OTDIPG74BUJJP265KVET2QL00,V2GAMANLPE685O9H21I1E7QKRSO0VI1PSO7LU631R73CSF1E9RV0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
M9BFSCIU5IPE3CA7A5TJ14DI1M7OTDIPG74BUJJP265KVET2QL00,V2GAMANLPE685O9H21I1E7QKRSO0VI1PSO7LU631R73CSF1E9RV0,1,-16.49,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
T6SO1B087UR6S6PRPSCSQM02T1LTGI9A4OI8EB5ILS60JNRCOEAG,4Q504QCFMD0GC43G5KLU45JVPIMVOKJROJK3SKV15PG5HLAS8G9G,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
T6SO1B087UR6S6PRPSCSQM02T1LTGI9A4OI8EB5ILS60JNRCOEAG,4Q504QCFMD0GC43G5KLU45JVPIMVOKJROJK3SKV15PG5HLAS8G9G,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
IU7UMQB3V5DS4IPSTMN939MIOUR4JFDGR5TIEVQI7N2O55LVUFGG,33M2JS65QQV2PRBJ81QAGAB62BMBNQ8B4S5POJBN454G1NC3HJL0,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
IU7UMQB3V5DS4IPSTMN939MIOUR4JFDGR5TIEVQI7N2O55LVUFGG,33M2JS65QQV2PRBJ81QAGAB62BMBNQ8B4S5POJBN454G1NC3HJL0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
B52STVD11QJ1BCEF6V8ABEHB28HDBT087HG69IVOHGQQ2CFU5AU0,25NCUCCVPCDPDGE9RENHHL1D2O9CR6EGU09GF716DIU340KVJ7J0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
B52STVD11QJ1BCEF6V8ABEHB28HDBT087HG69IVOHGQQ2CFU5AU0,25NCUCCVPCDPDGE9RENHHL1D2O9CR6EGU09GF716DIU340KVJ7J0,1,19.25,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
B52STVD11QJ1BCEF6V8ABEHB28HDBT087HG69IVOHGQQ2CFU5AU0,25NCUCCVPCDPDGE9RENHHL1D2O9CR6EGU09GF716DIU340KVJ7J0,1,-19.25,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
B52STVD11QJ1BCEF6V8ABEHB28HDBT087HG69IVOHGQQ2CFU5AU0,25NCUCCVPCDPDGE9RENHHL1D2O9CR6EGU09GF716DIU340KVJ7J0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
4OCPPCABPNNS8LV1874OJG4T4MEVQFR05SLR59CIQH9H4J38IAAG,7PVVA7GR940RRQOULNMDN4SKBFB5D8UELK4UM7TI8ELFFA90V53G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
4OCPPCABPNNS8LV1874OJG4T4MEVQFR05SLR59CIQH9H4J38IAAG,7PVVA7GR940RRQOULNMDN4SKBFB5D8UELK4UM7TI8ELFFA90V53G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
4OCPPCABPNNS8LV1874OJG4T4MEVQFR05SLR59CIQH9H4J38IAAG,7PVVA7GR940RRQOULNMDN4SKBFB5D8UELK4UM7TI8ELFFA90V53G,1,19.48,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
4OCPPCABPNNS8LV1874OJG4T4MEVQFR05SLR59CIQH9H4J38IAAG,7PVVA7GR940RRQOULNMDN4SKBFB5D8UELK4UM7TI8ELFFA90V53G,1,-19.48,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
MV8OTJ5GKCE0ETJ9A01P8BT000AO1P8QQ89JAK6TOODL3J6TNTP0,G7HSM2HUM8NSUTRMAV0CU8RT5TJJSL17NBB3Q73EPROF56IS3IKG,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
MV8OTJ5GKCE0ETJ9A01P8BT000AO1P8QQ89JAK6TOODL3J6TNTP0,G7HSM2HUM8NSUTRMAV0CU8RT5TJJSL17NBB3Q73EPROF56IS3IKG,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
NLNRJEO0TAQRDJRHG7POKOFM6F740PT3MU7FUV1P22UMK786SDEG,GUTH70AM74BQ6CSLVICV5A499A7UC97TU58692IDMD8I9B8BB2PG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
NLNRJEO0TAQRDJRHG7POKOFM6F740PT3MU7FUV1P22UMK786SDEG,GUTH70AM74BQ6CSLVICV5A499A7UC97TU58692IDMD8I9B8BB2PG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
NLNRJEO0TAQRDJRHG7POKOFM6F740PT3MU7FUV1P22UMK786SDEG,GUTH70AM74BQ6CSLVICV5A499A7UC97TU58692IDMD8I9B8BB2PG,1,44.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
NLNRJEO0TAQRDJRHG7POKOFM6F740PT3MU7FUV1P22UMK786SDEG,GUTH70AM74BQ6CSLVICV5A499A7UC97TU58692IDMD8I9B8BB2PG,1,-44.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
BMAIIFTPV9JBQ2AM5AU1E3U5CUN50MULB90VBQVKB08FUO5VMTH0,Q8NO6UTQJ7CV8J350A06BDF44R42OVNRN50K194GBME0RBCDLH50,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
BMAIIFTPV9JBQ2AM5AU1E3U5CUN50MULB90VBQVKB08FUO5VMTH0,Q8NO6UTQJ7CV8J350A06BDF44R42OVNRN50K194GBME0RBCDLH50,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
1LHAE0J52FEHMTCS6J8QIFSQ82PDECH70N41OUEOBI276QDRT8N0,O5TP486H5VIN670T8F4LT1H3S79IU37J2HEK00MK44C125N8QUL0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
1LHAE0J52FEHMTCS6J8QIFSQ82PDECH70N41OUEOBI276QDRT8N0,O5TP486H5VIN670T8F4LT1H3S79IU37J2HEK00MK44C125N8QUL0,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
UKVRPI7S89HPVNGAUOL5C77BEMU4NBIV6CFUS1FVOIED1TF6H81G,ODIMKUFK2P065PVJBD9OF4ATAPI9EOBBH6C3344TNH17MOFI358G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
UKVRPI7S89HPVNGAUOL5C77BEMU4NBIV6CFUS1FVOIED1TF6H81G,ODIMKUFK2P065PVJBD9OF4ATAPI9EOBBH6C3344TNH17MOFI358G,1,-15.21,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
UKVRPI7S89HPVNGAUOL5C77BEMU4NBIV6CFUS1FVOIED1TF6H81G,ODIMKUFK2P065PVJBD9OF4ATAPI9EOBBH6C3344TNH17MOFI358G,1,15.21,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
UKVRPI7S89HPVNGAUOL5C77BEMU4NBIV6CFUS1FVOIED1TF6H81G,ODIMKUFK2P065PVJBD9OF4ATAPI9EOBBH6C3344TNH17MOFI358G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
Q0FUC6JN2IT1QUU71N81FA1TQ8UHNSMRQE6AIHEVQB5MN2L7AM50,O6R5GGNIB9CUJ3KAGAM8TU3J464ETCVDFDUNNS6043CVAUOODFF0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
Q0FUC6JN2IT1QUU71N81FA1TQ8UHNSMRQE6AIHEVQB5MN2L7AM50,O6R5GGNIB9CUJ3KAGAM8TU3J464ETCVDFDUNNS6043CVAUOODFF0,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
EOK1384UN54S928NQMO304B93JB75TA4C51C98P6C0GSH3NAG16G,S9216PHEQDAD6NN28ED4A4UEETTJD4P37IVIM82JVQ46AD5B35N0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
EOK1384UN54S928NQMO304B93JB75TA4C51C98P6C0GSH3NAG16G,S9216PHEQDAD6NN28ED4A4UEETTJD4P37IVIM82JVQ46AD5B35N0,1,14.92,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
EOK1384UN54S928NQMO304B93JB75TA4C51C98P6C0GSH3NAG16G,S9216PHEQDAD6NN28ED4A4UEETTJD4P37IVIM82JVQ46AD5B35N0,1,-14.92,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
EOK1384UN54S928NQMO304B93JB75TA4C51C98P6C0GSH3NAG16G,S9216PHEQDAD6NN28ED4A4UEETTJD4P37IVIM82JVQ46AD5B35N0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
NPOE3NNDCMFJM5R7M5FBL68V0F29S878TVPEE6NUQMFEG62HQ77G,3BP1VI8RH11M0RUKPPRVJ7VC185UMOK4FU33751FN5B1B34DPPBG,1,15.21,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
NPOE3NNDCMFJM5R7M5FBL68V0F29S878TVPEE6NUQMFEG62HQ77G,3BP1VI8RH11M0RUKPPRVJ7VC185UMOK4FU33751FN5B1B34DPPBG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
NPOE3NNDCMFJM5R7M5FBL68V0F29S878TVPEE6NUQMFEG62HQ77G,3BP1VI8RH11M0RUKPPRVJ7VC185UMOK4FU33751FN5B1B34DPPBG,1,-15.21,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
NPOE3NNDCMFJM5R7M5FBL68V0F29S878TVPEE6NUQMFEG62HQ77G,3BP1VI8RH11M0RUKPPRVJ7VC185UMOK4FU33751FN5B1B34DPPBG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
C3L0CGJTAG90D4F7LU681E7HP7KLQB6OKD75K75RPE70FSDQJTFG,LR1GCGLUVC9O8J0QSU3HAHTK1EQUAQC48JCLE8QHM70925STEP9G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
C3L0CGJTAG90D4F7LU681E7HP7KLQB6OKD75K75RPE70FSDQJTFG,LR1GCGLUVC9O8J0QSU3HAHTK1EQUAQC48JCLE8QHM70925STEP9G,1,-14.92,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
C3L0CGJTAG90D4F7LU681E7HP7KLQB6OKD75K75RPE70FSDQJTFG,LR1GCGLUVC9O8J0QSU3HAHTK1EQUAQC48JCLE8QHM70925STEP9G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
C3L0CGJTAG90D4F7LU681E7HP7KLQB6OKD75K75RPE70FSDQJTFG,LR1GCGLUVC9O8J0QSU3HAHTK1EQUAQC48JCLE8QHM70925STEP9G,1,14.92,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
EI4TMRHTKHOPB4KP671VBHMNLB5J6ASPSOUMUQG3Q5AMG7I5E7B0,0CCEA7LE74U9RI3UDQUPEP9M9NIIIJ7EE3SL2K5M96B1L0P90GEG,1,16.49,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
EI4TMRHTKHOPB4KP671VBHMNLB5J6ASPSOUMUQG3Q5AMG7I5E7B0,0CCEA7LE74U9RI3UDQUPEP9M9NIIIJ7EE3SL2K5M96B1L0P90GEG,1,-16.49,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
EI4TMRHTKHOPB4KP671VBHMNLB5J6ASPSOUMUQG3Q5AMG7I5E7B0,0CCEA7LE74U9RI3UDQUPEP9M9NIIIJ7EE3SL2K5M96B1L0P90GEG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
EI4TMRHTKHOPB4KP671VBHMNLB5J6ASPSOUMUQG3Q5AMG7I5E7B0,0CCEA7LE74U9RI3UDQUPEP9M9NIIIJ7EE3SL2K5M96B1L0P90GEG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
PNCAUJS1R85UPSVM03SIDHRUGBJ3JFL3RHHSS51UDK8DC7790BOG,H3UVBKF6TGIEDFTPRG6VPSL6S0ST8P0PHL35U3EQOK54FL3F98BG,1,1.53,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
PNCAUJS1R85UPSVM03SIDHRUGBJ3JFL3RHHSS51UDK8DC7790BOG,H3UVBKF6TGIEDFTPRG6VPSL6S0ST8P0PHL35U3EQOK54FL3F98BG,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
S630S1KNUBEDECNBNKANE8GET5JKJQ7RQH4N5SB8TUQRUU11LVNG,8MABDLGMNU0ILKUJT42LTCA9D77R4QT5LCKJTT6BQ1ABIRF9M1JG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
S630S1KNUBEDECNBNKANE8GET5JKJQ7RQH4N5SB8TUQRUU11LVNG,8MABDLGMNU0ILKUJT42LTCA9D77R4QT5LCKJTT6BQ1ABIRF9M1JG,1,-19.59,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
S630S1KNUBEDECNBNKANE8GET5JKJQ7RQH4N5SB8TUQRUU11LVNG,8MABDLGMNU0ILKUJT42LTCA9D77R4QT5LCKJTT6BQ1ABIRF9M1JG,1,19.59,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
S630S1KNUBEDECNBNKANE8GET5JKJQ7RQH4N5SB8TUQRUU11LVNG,8MABDLGMNU0ILKUJT42LTCA9D77R4QT5LCKJTT6BQ1ABIRF9M1JG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
