ASIN,ProductName,OrderId,DigitalOrderItemId,DeclaredCountryCode,BaseCurrencyCode,FulfilledDate,IsFulfilled,Marketplace,OrderDate,OriginalQuantity,OurPrice,OurPriceCurrencyCode,OurPriceTax,OurPriceTaxCurrencyCode,SellerOfRecord,Publisher,ThirdPartyDisplayPrice,ThirdPartyDisplayCurrencyCode,ListPriceAmount,ListPriceCurrencyCode,ListPriceTaxAmount,ListPriceTaxCurrencyCode,GiftItem,OrderingCustomerNickname,GiftCustomerNickname,GiftMessage,GiftEmail,RecipientEmail,GiftRedemption,ItemMergedFromAnotherOrder,QuantityOrdered,ItemFulfilled,ShipFrom,ShipTo,IsOrderEligibleForPrimeBenefit,OfferingSKU,FulfillmentMobileNumber,RechargeAmount,RechargeAmountCurrencyCode,SubscriptionOrderInfoList,PreviouslyPaidDigitalOrderItemId,PreviouslyPaidOrderId,InstallmentOurPrice,InstallmentOurPricePlusTax,DigitalOrderItemAttributes,InstallmentOurPriceCurrencyCode,InstallmentOurPricePlusTaxCurrencyCode
B00V4JJFN4,"The Hobbit: The Battle of the Five Armies",D01-7949543-6214626,TV3KAAV73REPEM6BEM0Q8J7HAM03JUMUQIN9AO6951MG8G5BH47G,US,USD,2020-09-07T03:40:00Z,Yes,www.amazon.com,2020-09-07T03:40:00Z,1,3.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,3.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B00JJH254O,"Not Applicable",D01-4164515-2003402,LQ82ARQ6B5E1G7ED7GQN5ES0GO41H7SPFBO66H57OFBLMHBON31G,US,USD,2020-08-10T04:50:00Z,Yes,www.amazon.com,2020-08-10T04:50:00Z,1,2.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,2.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B073ZJYR1H,"STARZ",D01-5420047-9622661,FN0PPVVMEGCAR4F1ENE3KRLQ4QHS1I6KR489R8H5O51673E6JBT0,US,USD,2020-08-08T04:20:00Z,Yes,www.amazon.com,2020-08-08T04:20:00Z,1,8.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,8.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:ERR9G5X12ZWV6KKFX3M1",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B00BWJ7LYG,"The Hobbit: An Unexpected Journey",D01-4766586-8521803,QGU0EB3JAAOJR8FMP559ILDDE10E13AJ1EGNFB281C28VCSLHQH0,US,USD,2020-07-26T05:43:00Z,Yes,www.amazon.com,2020-07-26T05:43:00Z,1,3.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,3.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B078HT6H7K,"The Greatest Showman",D01-3751922-6790654,SRQGIMONRHBR3TCDPHRMHJ45UDLAI3L9G6LOVOSFOBJTDMUQMULG,US,USD,2020-07-22T04:38:00Z,Yes,www.amazon.com,2020-07-22T04:38:00Z,1,19.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,19.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B084ML93GK,"Not Applicable",D01-7919018-7145811,BRNLK8JJ46HAESNB194TCH0ML76MCU7AEM8SLB0B0BJ7JFMCFAVG,US,USD,2020-07-21T04:45:00Z,Yes,www.amazon.com,2020-07-21T04:45:00Z,1,24.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,24.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B073ZJYR1H,"STARZ",D01-0032407-3728243,I9K7QMSKAKKMQTBI31NN4MIE04STPT0QFJPBG7M6CUUGSKBC89Q0,US,USD,2020-07-08T04:09:00Z,Yes,www.amazon.com,2020-07-08T04:09:00Z,1,8.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,8.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:ERR9G5X12ZWV6KKFX3M1",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B082YJ8THX,"Just Mercy",D01-9131592-8489811,08R9EBEHNSD3F835ENJBM97F1614CI293IP7F25DL9OO4U83G9IG,US,USD,2020-06-20T06:34:00Z,Yes,www.amazon.com,2020-06-20T06:34:00Z,1,0.0,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,0.0,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B01HEB6KBK,"Teeny Titans - Teen Titans Go!",D01-3873441-5949031,H2EJ0IFEHSKBECJGPSQ8TTE9P84NGA2BOO0PIID1USD66SIERUL0,US,USD,2020-06-11T15:41:00Z,Yes,www.amazon.com,2020-06-11T15:41:00Z,1,3.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,3.99,USD,3.99,USD,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B073ZJYR1H,"STARZ",D01-3525184-0173054,LOPTDO9VLEU6U09LU7B8M753A1724L2KBC0SKFKML9UTJQ57LIS0,US,USD,2020-06-08T03:44:00Z,Yes,www.amazon.com,2020-06-08T03:44:00Z,1,8.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,8.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:ERR9G5X12ZWV6KKFX3M1",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B00BP4W3WI,"E.T. The Extra-Terrestrial",D01-4352089-8701025,L90RAALA7QIQK7ABQMBA0QKLU2S5VS0LE49DLKLD0QVHTHRE6L40,US,USD,2020-06-06T03:18:00Z,Yes,www.amazon.com,2020-06-06T03:18:00Z,1,3.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,3.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B073ZJYR1H,"STARZ",D01-5078890-4985830,7TAETGMKFPI9FREDA6QC37OQLL9D2AU5K1MNVQFQMHRKP15KGJ3G,US,USD,2020-05-08T04:23:00Z,Yes,www.amazon.com,2020-05-08T04:23:00Z,1,8.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,8.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:ERR9G5X12ZWV6KKFX3M1",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B06XDRTLNY,"Logan (4K UHD)",D01-6772033-9977842,2MK78QLPDUE51GVQJN7S8U5APJS4L03IN2VLP6F9KU5745L2SI70,US,USD,2020-04-12T02:35:00Z,Yes,www.amazon.com,2020-04-12T02:35:00Z,1,3.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,3.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B073ZJYR1H,"STARZ",D01-6591481-6333069,QD9ATCQGQS8KOH7KU6JBORJN296R3J0TMAVQ875PEHCTL1D9ESS0,US,USD,2020-04-08T04:29:00Z,Yes,www.amazon.com,2020-04-08T04:29:00Z,1,8.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,8.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:ERR9G5X12ZWV6KKFX3M1",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B079HS2S3D,"Trolls",D01-0667242-6569805,BG69RFVK4MLHRVLVTUCJAG2M7NIHGO5DS4T1IMTR1B7CR8HSKDVG,US,USD,2020-04-06T04:12:00Z,Yes,www.amazon.com,2020-04-06T04:12:00Z,1,7.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,7.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B073ZJYR1H,"STARZ",D01-5959295-1910653,49UNU7LGH8U4Q8LU9B6HI2SUHPL5P67QPEOVB76LTH6FVAV0NL50,US,USD,2020-03-08T04:26:00Z,Yes,www.amazon.com,2020-03-08T04:26:00Z,1,8.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,8.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:ERR9G5X12ZWV6KKFX3M1",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B073ZJYR1H,"STARZ",D01-9671704-4153820,U46ESO1OA1TFGAR6IRBB5H0JMGB9K9RKCROQICATJG2RSFF9AKS0,US,USD,2020-02-08T03:40:00Z,Yes,www.amazon.com,2020-02-08T03:40:00Z,1,8.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,8.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:ERR9G5X12ZWV6KKFX3M1",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B00IJL1J02,"Cosmos: A Spacetime Odyssey Season 1",D01-7975146-2461041,N7VRS9O819VGF4R9RPIRMFUPS530SFK9V0PHPEPEG76HVU8P76OG,US,USD,2020-01-27T03:12:00Z,Yes,www.amazon.com,2020-01-27T03:12:00Z,1,19.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,19.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B073XBG38V,"Prime Membership Fee",D01-2923536-4803421,6KDQUTNJ6EOB4UG5CDIQ89EVMFM7QO6SL3UFGHNKBTFBPM8C12EG,US,USD,2020-01-16T19:30:00Z,Yes,www.amazon.com,2020-01-16T19:30:00Z,1,119.0,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,119.0,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:1Q10XHAZ0NAFR13CHNNQ",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B073ZJYR1H,"STARZ",D01-4115736-7942658,E6I8GA1P5J9QE269T5Q5NU9L3MJLKPU71ISC0A4A1JHTPKSH4NS0,US,USD,2020-01-08T04:19:00Z,Yes,www.amazon.com,2020-01-08T04:18:00Z,1,8.99,USD,Not Applicable,Not Applicable,"Amazon.com Services, Inc",Not Applicable,Not Applicable,Not Applicable,8.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:ERR9G5X12ZWV6KKFX3M1",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B01I03DMLM,"Ghostbusters",D01-8309989-1811442,EG42DQTCB09OMJ1HJ899SSNVGJLO97SOP5FDARBL5RKHC7CMTN6G,US,USD,2019-12-31T03:59:00Z,Yes,www.amazon.com,2019-12-31T03:59:00Z,1,3.99,USD,Not Applicable,Not Applicable,"Amazon Digital Services, Inc.",Not Applicable,Not Applicable,Not Applicable,3.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B018FCT8NE,"Minions",D01-5273009-8201801,6OEF0K4HT9VK0N7CQPONMBBAMLEQRJDN0M3S74FU1L2AGD48OJV0,US,USD,2019-12-26T18:52:00Z,Yes,www.amazon.com,2019-12-26T18:52:00Z,1,3.99,USD,Not Applicable,Not Applicable,"Amazon Digital Services, Inc.",Not Applicable,Not Applicable,Not Applicable,3.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0091XRPTQ,"The Polar Express",D01-7641740-9997016,C51C6S8FST5FJJ0O6MV3HB07M5K3O27H5C4V8CNQGNPS019I3PAG,US,USD,2019-12-24T04:46:00Z,Yes,www.amazon.com,2019-12-24T04:46:00Z,1,7.99,USD,Not Applicable,Not Applicable,"Amazon Digital Services, Inc.",Not Applicable,Not Applicable,Not Applicable,7.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B07VKPZ65Y,"Not Applicable",D01-0364515-8409870,MNRHAAAECSMGI9QT0ATN2NNU0MPVS1D1E7OTGCJQ5R9OIK3E86IG,US,USD,2019-12-24T02:49:00Z,Yes,www.amazon.com,2019-12-24T02:49:00Z,1,9.99,USD,Not Applicable,Not Applicable,"Amazon Digital Services, Inc.",Not Applicable,Not Applicable,Not Applicable,9.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B073ZJYR1H,"STARZ",D01-5713051-2621045,GFALSI8MJEMLLJ0KVJT8M9S2N73NGMPVA7I1RT25IAF5AEJ9AQ7G,US,USD,2019-12-08T03:39:00Z,Yes,www.amazon.com,2019-12-08T03:39:00Z,1,8.99,USD,Not Applicable,Not Applicable,"Amazon Digital Services, Inc.",Not Applicable,Not Applicable,Not Applicable,8.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:ERR9G5X12ZWV6KKFX3M1",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B077F87QFW,"Amazon Photos 1 TB plan",D01-4147181-2166617,F2NECSU99FSIMKOCD40DR1Q7KFQL2B7RND25F2FVN1I54DCDOAPG,US,USD,2019-11-26T20:25:00Z,Yes,www.amazon.com,2019-11-26T20:25:00Z,1,59.99,USD,Not Applicable,Not Applicable,"Amazon Digital Services, Inc.",Not Applicable,Not Applicable,Not Applicable,59.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:70YBY1RFK9Y90KGYAGH1",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B073ZJYR1H,"STARZ",D01-9115104-5289839,3KOF9ESOC1L1F2FNE29D5G44VBQ1IAISBSKRO34BJ4UH10QLFJAG,US,USD,2019-11-08T04:25:00Z,Yes,www.amazon.com,2019-11-08T04:25:00Z,1,8.99,USD,Not Applicable,Not Applicable,"Amazon Digital Services, Inc.",Not Applicable,Not Applicable,Not Applicable,8.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:ERR9G5X12ZWV6KKFX3M1",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B07PT398B6,"Fantastic Beasts: The Crimes Of Grindelwald",D01-5241847-3421013,T0G99LO7NLPSBHM50JB7HHOJD4AN6N4QG407AFVABAMO4MTJQLF0,US,USD,2019-10-31T02:46:00Z,Yes,www.amazon.com,2019-10-31T02:46:00Z,1,14.99,USD,Not Applicable,Not Applicable,"Amazon Digital Services, Inc.",Not Applicable,Not Applicable,Not Applicable,14.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B01N0AEYU6,"Fantastic Beasts and Where to Find Them",D01-0235910-3667414,DEC7F8AOORH9EP6H93SBR2B8U31OGG21E3UGQ1T5SI260O7OR0B0,US,USD,2019-10-26T02:43:00Z,Yes,www.amazon.com,2019-10-26T02:43:00Z,1,3.99,USD,Not Applicable,Not Applicable,"Amazon Digital Services, Inc.",Not Applicable,Not Applicable,Not Applicable,3.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B07H7WQBMW,"Not Applicable",D01-1566147-3475426,EGAG8T6IV7JAF7GIICSKN4102U3CDI0VCL9MBQPFGHVOSC9ODNH0,US,USD,2019-10-22T05:12:00Z,Yes,www.amazon.com,2019-10-22T05:12:00Z,1,3.99,USD,Not Applicable,Not Applicable,"Amazon Digital Services, Inc.",Not Applicable,Not Applicable,Not Applicable,3.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B073HL8JW4,"Spider-Man: Homecoming",D01-6530027-4240203,LUU214EKE8O7GEAL5EM0PAFIDD1D7TNEAK3J2RADS9JQA30HV01G,US,USD,2019-10-20T03:13:00Z,Yes,www.amazon.com,2019-10-20T03:13:00Z,1,3.99,USD,Not Applicable,Not Applicable,"Amazon Digital Services, Inc.",Not Applicable,Not Applicable,Not Applicable,3.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B073ZJYR1H,"STARZ",D01-7779387-8941042,OK4KT835EQBB147MOR8SC25IUEKP3R0FM5CVD5I3LU9QVKU7FJJG,US,USD,2019-10-08T03:40:00Z,Yes,www.amazon.com,2019-10-08T03:40:00Z,1,8.99,USD,Not Applicable,Not Applicable,"Amazon Digital Services, Inc.",Not Applicable,Not Applicable,Not Applicable,8.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:ERR9G5X12ZWV6KKFX3M1",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B07TM1RLHH,"Spider-Man: Far From Home",D01-4157618-5568252,A2EJ8975L26PPIBREDB824E60N32IUO7QHU975OPCG1IB07PFE60,US,USD,2019-10-05T05:03:00Z,Yes,www.amazon.com,2019-10-05T05:03:00Z,1,5.99,USD,Not Applicable,Not Applicable,"Amazon Digital Services, Inc.",Not Applicable,Not Applicable,Not Applicable,5.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B00622D3BS,"Crazy, Stupid, Love.",D01-2568914-6867404,ENNDDMKMBCMFP9HJRIIAAPOEFDP8C9B94J1GPF3LMEFKEOEF1KK0,US,USD,2019-09-16T03:47:00Z,Yes,www.amazon.com,2019-09-16T03:47:00Z,1,3.99,USD,Not Applicable,Not Applicable,"Amazon Digital Services, Inc.",Not Applicable,Not Applicable,Not Applicable,3.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
